# # comment:                                                     FEFF 9.9.1  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:
# # sites:
# # POT  SCF 100  7.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.366 Rnm= 1.403 L3 shell
# # Pot 1 Z=29 Rmt= 1.366 Rnm= 1.403
# # Gam_ch=5.960E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-7.858E+00eV kf=1.988E+00 Vint=-1.645E+01eV Rs_int= 1.824
# FMS rfms= 9.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.985  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           6.7454E-03
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
     946.790      2.895   1.680  1.02638E+00  1.00289E+00  2.34912E-02
     947.308      3.413   1.720  9.73104E-01  9.98869E-01 -2.57650E-02
     947.838      3.943   1.760  9.44739E-01  9.95597E-01 -5.08577E-02
     948.381      4.486   1.800  9.34754E-01  9.92995E-01 -5.82404E-02
     948.936      5.041   1.840  9.28084E-01  9.91000E-01 -6.29155E-02
     949.503      5.608   1.880  9.15634E-01  9.89580E-01 -7.39454E-02
     950.082      6.187   1.920  8.97591E-01  9.88692E-01 -9.11005E-02
     950.673      6.778   1.960  8.77266E-01  9.88281E-01 -1.11016E-01
     951.277      7.382   2.000  8.59024E-01  9.88316E-01 -1.29293E-01
     951.892      7.997   2.040  8.44957E-01  9.88738E-01 -1.43782E-01
     952.520      8.625   2.080  8.35668E-01  9.89513E-01 -1.53845E-01
     953.160      9.265   2.120  8.40223E-01  9.90607E-01 -1.50384E-01
     953.813      9.917   2.160  8.76234E-01  9.91972E-01 -1.15738E-01
     954.477     10.582   2.200  9.42982E-01  9.93560E-01 -5.05784E-02
     955.154     11.259   2.240  9.98960E-01  9.95355E-01  3.60536E-03
     955.842     11.947   2.280  1.00330E+00  9.97311E-01  5.98442E-03
     956.544     12.648   2.320  9.51251E-01  9.99389E-01 -4.81384E-02
     957.257     13.362   2.360  8.71091E-01  1.00155E+00 -1.30460E-01
     957.982     14.087   2.400  8.10039E-01  1.00378E+00 -1.93741E-01
     958.720     14.825   2.440  8.01943E-01  1.00602E+00 -2.04075E-01
     959.470     15.575   2.480  8.31919E-01  1.00826E+00 -1.76340E-01
     960.232     16.337   2.520  8.82774E-01  1.01047E+00 -1.27691E-01
     961.006     17.111   2.560  9.39707E-01  1.01261E+00 -7.29066E-02
     961.792     17.897   2.600  9.90150E-01  1.01467E+00 -2.45238E-02
     962.591     18.696   2.640  1.02783E+00  1.01662E+00  1.12111E-02
     963.401     19.506   2.680  1.05147E+00  1.01842E+00  3.30496E-02
     964.224     20.329   2.720  1.06400E+00  1.02006E+00  4.39335E-02
     965.060     21.165   2.760  1.06912E+00  1.02154E+00  4.75847E-02
     965.907     22.012   2.800  1.07056E+00  1.02282E+00  4.77414E-02
     966.766     22.871   2.840  1.07030E+00  1.02390E+00  4.64017E-02
     967.638     23.743   2.880  1.06960E+00  1.02476E+00  4.48445E-02
     968.522     24.627   2.920  1.06971E+00  1.02538E+00  4.43377E-02
     969.418     25.523   2.960  1.07160E+00  1.02577E+00  4.58357E-02
     970.327     26.431   3.000  1.07445E+00  1.02592E+00  4.85378E-02
     971.247     27.352   3.040  1.07609E+00  1.02582E+00  5.02765E-02
     972.180     28.285   3.080  1.07461E+00  1.02546E+00  4.91538E-02
     973.125     29.230   3.120  1.06964E+00  1.02485E+00  4.47944E-02
     974.082     30.187   3.160  1.06211E+00  1.02400E+00  3.81004E-02
     975.051     31.156   3.200  1.05296E+00  1.02290E+00  3.00570E-02
     976.032     32.137   3.240  1.04339E+00  1.02157E+00  2.18233E-02
     977.026     33.131   3.280  1.03381E+00  1.01999E+00  1.38202E-02
     978.032     34.137   3.320  1.02439E+00  1.01820E+00  6.19560E-03
     979.050     35.155   3.360  1.01561E+00  1.01619E+00 -5.77931E-04
     980.080     36.185   3.400  1.00864E+00  1.01397E+00 -5.33036E-03
     981.122     37.227   3.440  1.00485E+00  1.01157E+00 -6.71898E-03
     982.177     38.282   3.480  1.00545E+00  1.00899E+00 -3.53968E-03
     983.244     39.349   3.520  1.01097E+00  1.00623E+00  4.73344E-03
     984.323     40.428   3.560  1.02097E+00  1.00334E+00  1.76283E-02
     985.414     41.519   3.600  1.03396E+00  1.00032E+00  3.36440E-02
     986.517     42.622   3.640  1.04760E+00  9.97206E-01  5.03971E-02
     987.633     43.738   3.680  1.05904E+00  9.94080E-01  6.49581E-02
     988.761     44.866   3.720  1.06464E+00  9.91176E-01  7.34597E-02
