Energy (eV),Intensity,,,
950.5171798,0.241031319,,,
950.5157409,0.239934132,,,
950.5143019,0.238836945,,,
950.512863,0.237739758,,,
950.5114241,0.236642571,,,
950.5099851,0.235545384,,,
950.5085462,0.234448197,,,
950.5071073,0.23335101,,,
950.5056683,0.232253823,,,
950.652234,0.242123367,,,
950.6507951,0.24102618,,,
950.6493561,0.239928993,,,
950.6479172,0.238831806,,,
950.6464783,0.237734619,,,
950.6450393,0.236637432,,,
950.6436004,0.235540245,,,
950.6421615,0.234443058,,,
950.6407225,0.233345871,,,
950.7858493,0.242118228,,,
950.7844104,0.241021041,,,
950.7829714,0.239923854,,,
950.7815325,0.238826667,,,
950.7800936,0.23772948,,,
950.7786546,0.236632293,,,
950.7772157,0.235535106,,,
950.7757768,0.234437919,,,
950.7743378,0.233340731,,,
950.9209035,0.243210276,,,
950.9194646,0.242113089,,,
950.9180256,0.241015902,,,
950.9165867,0.239918715,,,
950.9151478,0.238821528,,,
950.9137088,0.237724341,,,
950.9122699,0.236627154,,,
950.910831,0.235529967,,,
950.909392,0.234432779,,,
950.9079531,0.233335592,,,
951.0559577,0.244302324,,,
951.0545188,0.243205137,,,
951.0530799,0.24210795,,,
951.0516409,0.241010763,,,
951.050202,0.239913576,,,
951.0487631,0.238816389,,,
951.0473241,0.237719202,,,
951.0458852,0.236622014,,,
951.0444463,0.235524827,,,
951.0430073,0.23442764,,,
951.1910119,0.245394372,,,
951.189573,0.244297185,,,
951.1881341,0.243199998,,,
951.1866951,0.242102811,,,
951.1852562,0.241005624,,,
951.1838173,0.239908437,,,
951.1823783,0.23881125,,,
951.1809394,0.237714062,,,
951.1795005,0.236616875,,,
951.1780615,0.235519688,,,
951.1766226,0.234422501,,,
951.3260662,0.24648642,,,
951.3246272,0.245389233,,,
951.3231883,0.244292046,,,
951.3217494,0.243194859,,,
951.3203104,0.242097672,,,
951.3188715,0.241000485,,,
951.3174326,0.239903298,,,
951.3159936,0.23880611,,,
951.3145547,0.237708923,,,
951.3131158,0.236611736,,,
951.3116768,0.235514549,,,
951.4611204,0.247578468,,,
951.4596814,0.246481281,,,
951.4582425,0.245384094,,,
951.4568036,0.244286907,,,
951.4553646,0.24318972,,,
951.4539257,0.242092533,,,
951.4524868,0.240995345,,,
951.4510478,0.239898158,,,
951.4496089,0.238800971,,,
951.44817,0.237703784,,,
951.446731,0.236606597,,,
951.4452921,0.23550941,,,
951.5947357,0.247573329,,,
951.5932967,0.246476142,,,
951.5918578,0.245378955,,,
951.5904189,0.244281768,,,
951.5889799,0.243184581,,,
951.587541,0.242087393,,,
951.5861021,0.240990206,,,
951.5846631,0.239893019,,,
951.5832242,0.238795832,,,
951.5817853,0.237698645,,,
951.7297899,0.248665377,,,
951.7283509,0.24756819,,,
951.726912,0.246471003,,,
951.7254731,0.245373816,,,
951.7240341,0.244276629,,,
951.7225952,0.243179441,,,
951.7211563,0.242082254,,,
951.7197173,0.240985067,,,
951.7182784,0.23988788,,,
951.7168395,0.238790693,,,
951.7154005,0.237693506,,,
951.866283,0.250854612,,,
951.8648441,0.249757425,,,
951.8634052,0.248660238,,,
951.8619662,0.247563051,,,
951.8605273,0.246465864,,,
951.8590884,0.245368676,,,
951.8576494,0.244271489,,,
951.8562105,0.243174302,,,
951.8547716,0.242077115,,,
951.8533326,0.240979928,,,
951.8518937,0.239882741,,,
951.8504548,0.238785554,,,
952.0013372,0.25194666,,,
951.9998983,0.250849473,,,
951.9984594,0.249752286,,,
951.9970204,0.248655099,,,
951.9955815,0.247557912,,,
951.9941426,0.246460724,,,
951.9927036,0.245363537,,,
951.9912647,0.24426635,,,
951.9898258,0.243169163,,,
951.9883868,0.242071976,,,
951.9869479,0.240974789,,,
951.985509,0.239877602,,,
952.1378304,0.254135895,,,
952.1363915,0.253038708,,,
952.1349525,0.251941521,,,
952.1335136,0.250844334,,,
952.1320747,0.249747147,,,
952.1306357,0.248649959,,,
952.1291968,0.247552772,,,
952.1277579,0.246455585,,,
952.1263189,0.245358398,,,
952.12488,0.244261211,,,
952.1234411,0.243164024,,,
952.1220021,0.242066837,,,
952.1205632,0.24096965,,,
952.2743235,0.25632513,,,
952.2728846,0.255227943,,,
952.2714457,0.254130756,,,
952.2700067,0.253033569,,,
952.2685678,0.251936382,,,
952.2671289,0.250839195,,,
952.2656899,0.249742007,,,
952.264251,0.24864482,,,
952.2628121,0.247547633,,,
952.2613731,0.246450446,,,
952.2599342,0.245353259,,,
952.2584953,0.244256072,,,
952.2570563,0.243158885,,,
952.2556174,0.242061698,,,
952.4180114,0.2640003,,,
952.4165724,0.262903113,,,
952.4151335,0.261805926,,,
952.4136946,0.260708739,,,
952.4122556,0.259611552,,,
952.4108167,0.258514365,,,
952.4093778,0.257417178,,,
952.4079388,0.256319991,,,
952.4064999,0.255222804,,,
952.405061,0.254125617,,,
952.403622,0.25302843,,,
952.4021831,0.251931243,,,
952.4007442,0.250834055,,,
952.3993052,0.249736868,,,
952.3978663,0.248639681,,,
952.3964274,0.247542494,,,
952.3949884,0.246445307,,,
952.3935495,0.24534812,,,
952.3921106,0.244250933,,,
952.3906716,0.243153746,,,
952.5616992,0.27167547,,,
952.5516266,0.263995161,,,
952.5501877,0.262897974,,,
952.5487488,0.261800787,,,
952.5473098,0.2607036,,,
952.5458709,0.259606413,,,
952.544432,0.258509226,,,
952.542993,0.257412039,,,
952.5415541,0.256314852,,,
952.5401152,0.255217665,,,
952.5386762,0.254120478,,,
952.5372373,0.25302329,,,
952.5357984,0.251926103,,,
952.5343594,0.250828916,,,
952.5329205,0.249731729,,,
952.5314816,0.248634542,,,
952.5300426,0.247537355,,,
952.5286037,0.246440168,,,
952.5271648,0.245342981,,,
952.5257258,0.244245794,,,
952.5242869,0.243148607,,,
952.7125817,0.284836576,,,
952.7111427,0.283739388,,,
952.6967534,0.272767518,,,
952.6953145,0.271670331,,,
952.6938755,0.270573144,,,
952.6924366,0.269475957,,,
952.6909977,0.26837877,,,
952.6895587,0.267281583,,,
952.6881198,0.266184396,,,
952.6866809,0.265087209,,,
952.6852419,0.263990022,,,
952.683803,0.262892835,,,
952.6823641,0.261795648,,,
952.6809251,0.260698461,,,
952.6794862,0.259601274,,,
952.6780473,0.258504087,,,
952.6766083,0.2574069,,,
952.6751694,0.256309713,,,
952.6737305,0.255212526,,,
952.6722915,0.254115338,,,
952.6708526,0.253018151,,,
952.6694137,0.251920964,,,
952.6679747,0.250823777,,,
952.6665358,0.24972659,,,
952.6650969,0.248629403,,,
952.6636579,0.247532216,,,
952.662219,0.246435029,,,
952.8476359,0.285928623,,,
952.846197,0.284831436,,,
952.844758,0.283734249,,,
952.8433191,0.282637062,,,
952.8418802,0.281539875,,,
952.8318076,0.273859566,,,
952.8303687,0.272762379,,,
952.8289297,0.271665192,,,
952.8274908,0.270568005,,,
952.8260519,0.269470818,,,
952.8246129,0.268373631,,,
952.823174,0.267276444,,,
952.8217351,0.266179257,,,
952.8202961,0.26508207,,,
952.8188572,0.263984883,,,
952.8174183,0.262887696,,,
952.8159793,0.261790509,,,
952.8145404,0.260693322,,,
952.8131015,0.259596135,,,
952.8116625,0.258498948,,,
952.8102236,0.257401761,,,
952.8087847,0.256304574,,,
952.8073457,0.255207386,,,
952.8059068,0.254110199,,,
952.8044679,0.253013012,,,
952.8030289,0.251915825,,,
952.80159,0.250818638,,,
952.8001511,0.249721451,,,
952.7987121,0.248624264,,,
952.7972732,0.247527077,,,
953.0042741,0.303478477,,,
953.0028352,0.30238129,,,
953.0013962,0.301284103,,,
952.9999573,0.300186916,,,
952.9826901,0.287020671,,,
952.9812512,0.285923484,,,
952.9798122,0.284826297,,,
952.9783733,0.28372911,,,
952.9769344,0.282631923,,,
952.9754954,0.281534736,,,
952.9740565,0.280437549,,,
952.9668618,0.274951614,,,
952.9654229,0.273854427,,,
952.963984,0.27275724,,,
952.962545,0.271660053,,,
952.9611061,0.270562866,,,
952.9596672,0.269465679,,,
952.9582282,0.268368492,,,
952.9567893,0.267271305,,,
952.9553504,0.266174118,,,
952.9539114,0.265076931,,,
952.9524725,0.263979744,,,
952.9510336,0.262882557,,,
952.9495946,0.26178537,,,
952.9481557,0.260688183,,,
952.9467168,0.259590996,,,
952.9452778,0.258493809,,,
952.9438389,0.257396621,,,
952.9424,0.256299434,,,
952.940961,0.255202247,,,
952.9395221,0.25410506,,,
952.9380832,0.253007873,,,
952.9366442,0.251910686,,,
952.9352053,0.250813499,,,
953.1623513,0.322125518,,,
953.1609123,0.321028331,,,
953.1594734,0.319931144,,,
953.1407673,0.305667712,,,
953.1393283,0.304570525,,,
953.1378894,0.303473338,,,
953.1364505,0.302376151,,,
953.1350115,0.301278964,,,
953.1335726,0.300181777,,,
953.1321337,0.29908459,,,
953.1206222,0.290307094,,,
953.1191833,0.289209907,,,
953.1177443,0.288112719,,,
953.1163054,0.287015532,,,
953.1148665,0.285918345,,,
953.1134275,0.284821158,,,
953.1119886,0.283723971,,,
953.1105497,0.282626784,,,
953.1091107,0.281529597,,,
953.1076718,0.28043241,,,
953.1062329,0.279335223,,,
953.1047939,0.278238036,,,
953.103355,0.277140849,,,
953.101916,0.276043662,,,
953.1004771,0.274946475,,,
953.0990382,0.273849288,,,
953.0975992,0.272752101,,,
953.0961603,0.271654914,,,
953.0947214,0.270557727,,,
953.0932824,0.26946054,,,
953.0918435,0.268363353,,,
953.0904046,0.267266166,,,
953.0889656,0.266168979,,,
953.0875267,0.265071792,,,
953.0860878,0.263974605,,,
953.0846488,0.262877418,,,
953.0832099,0.261780231,,,
953.081771,0.260683044,,,
953.080332,0.259585857,,,
953.0788931,0.258488669,,,
953.0774542,0.257391482,,,
953.0760152,0.256294295,,,
953.0745763,0.255197108,,,
953.0731374,0.254099921,,,
953.0716984,0.253002734,,,
953.0702595,0.251905547,,,
953.3146727,0.33638381,,,
953.3132338,0.335286623,,,
953.3117948,0.334189436,,,
953.3103559,0.333092249,,,
953.308917,0.331995062,,,
953.2974055,0.323217566,,,
953.2959666,0.322120379,,,
953.2945276,0.321023192,,,
953.2930887,0.319926004,,,
953.2916498,0.318828817,,,
953.2743825,0.305662573,,,
953.2729436,0.304565386,,,
953.2715047,0.303468199,,,
953.2700657,0.302371012,,,
953.2686268,0.301273825,,,
953.2671879,0.300176638,,,
953.2657489,0.299079451,,,
953.26431,0.297982264,,,
953.2628711,0.296885077,,,
953.2614321,0.29578789,,,
953.2599932,0.294690703,,,
953.2585543,0.293593516,,,
953.2571153,0.292496329,,,
953.2556764,0.291399142,,,
953.2542375,0.290301954,,,
953.2527985,0.289204767,,,
953.2513596,0.28810758,,,
953.2499207,0.287010393,,,
953.2484817,0.285913206,,,
953.2470428,0.284816019,,,
953.2456039,0.283718832,,,
953.2441649,0.282621645,,,
953.242726,0.281524458,,,
953.2412871,0.280427271,,,
953.2398481,0.279330084,,,
953.2384092,0.278232897,,,
953.2369703,0.27713571,,,
953.2355313,0.276038523,,,
953.2340924,0.274941336,,,
953.2326535,0.273844149,,,
953.2312145,0.272746962,,,
953.2297756,0.271649775,,,
953.2283367,0.270552588,,,
953.2268977,0.269455401,,,
953.2254588,0.268358214,,,
953.2240199,0.267261027,,,
953.2225809,0.26616384,,,
953.221142,0.265066653,,,
953.2197031,0.263969466,,,
953.2182641,0.262872279,,,
953.2168252,0.261775092,,,
953.2153863,0.260677905,,,
953.2081916,0.255191969,,,
953.2067527,0.254094782,,,
953.2053137,0.252997595,,,
953.4497269,0.337475858,,,
953.448288,0.336378671,,,
953.446849,0.335281484,,,
953.4454101,0.334184297,,,
953.4439712,0.33308711,,,
953.4425322,0.331989923,,,
953.4410933,0.330892736,,,
953.4324597,0.324309614,,,
953.4310208,0.323212427,,,
953.4295818,0.32211524,,,
953.4281429,0.321018052,,,
953.426704,0.319920865,,,
953.425265,0.318823678,,,
953.4238261,0.317726491,,,
953.4223872,0.316629304,,,
953.4209482,0.315532117,,,
953.4195093,0.31443493,,,
953.4180704,0.313337743,,,
953.4166314,0.312240556,,,
953.4151925,0.311143369,,,
953.4137536,0.310046182,,,
953.4123146,0.308948995,,,
953.4108757,0.307851808,,,
953.4094368,0.306754621,,,
953.4079978,0.305657434,,,
953.4065589,0.304560247,,,
953.40512,0.30346306,,,
953.403681,0.302365873,,,
953.4022421,0.301268686,,,
953.4008032,0.300171499,,,
953.3993642,0.299074312,,,
953.3979253,0.297977125,,,
953.3964864,0.296879938,,,
953.3950474,0.295782751,,,
953.3936085,0.294685564,,,
953.3921696,0.293588377,,,
953.3907306,0.29249119,,,
953.3892917,0.291394002,,,
953.3878528,0.290296815,,,
953.3864138,0.289199628,,,
953.3849749,0.288102441,,,
953.383536,0.287005254,,,
953.382097,0.285908067,,,
953.3806581,0.28481088,,,
953.3792192,0.283713693,,,
953.3777802,0.282616506,,,
953.3763413,0.281519319,,,
953.3749024,0.280422132,,,
953.3734634,0.279324945,,,
953.3648298,0.272741823,,,
953.3633909,0.271644636,,,
953.3619519,0.270547449,,,
953.360513,0.269450262,,,
953.3590741,0.268353075,,,
953.3576351,0.267255888,,,
953.3533183,0.263964327,,,
953.3518794,0.26286714,,,
953.5862201,0.339665093,,,
953.5847811,0.338567906,,,
953.5833422,0.337470719,,,
953.5819033,0.336373532,,,
953.5804643,0.335276345,,,
953.5790254,0.334179158,,,
953.5775865,0.333081971,,,
953.5761475,0.331984784,,,
953.5747086,0.330887597,,,
953.5732697,0.32979041,,,
953.5718307,0.328693223,,,
953.5703918,0.327596036,,,
953.5689529,0.326498849,,,
953.5675139,0.325401662,,,
953.566075,0.324304475,,,
953.5646361,0.323207287,,,
953.5631971,0.3221101,,,
953.5617582,0.321012913,,,
953.5603193,0.319915726,,,
953.5588803,0.318818539,,,
953.5574414,0.317721352,,,
953.5560025,0.316624165,,,
953.5545635,0.315526978,,,
953.5531246,0.314429791,,,
953.5516856,0.313332604,,,
953.5502467,0.312235417,,,
953.5488078,0.31113823,,,
953.5473688,0.310041043,,,
953.5459299,0.308943856,,,
953.544491,0.307846669,,,
953.543052,0.306749482,,,
953.5416131,0.305652295,,,
953.5401742,0.304555108,,,
953.5387352,0.303457921,,,
953.5372963,0.302360734,,,
953.5358574,0.301263547,,,
953.5344184,0.30016636,,,
953.5329795,0.299069173,,,
953.5315406,0.297971986,,,
953.5301016,0.296874799,,,
953.5286627,0.295777612,,,
953.5272238,0.294680425,,,
953.5185902,0.288097302,,,
953.5171512,0.287000115,,,
953.5157123,0.285902928,,,
953.5142734,0.284805741,,,
953.5128344,0.283708554,,,
953.5113955,0.282611367,,,
953.5099566,0.28151418,,,
953.5085176,0.280416993,,,
953.4984451,0.272736684,,,
953.4970062,0.271639497,,,
953.4955672,0.27054231,,,
953.4941283,0.269445123,,,
953.4926894,0.268347936,,,
953.7198353,0.339659954,,,
953.7183964,0.338562767,,,
953.7169575,0.33746558,,,
953.7155185,0.336368393,,,
953.7140796,0.335271206,,,
953.7126407,0.334174019,,,
953.7112017,0.333076832,,,
953.7097628,0.331979645,,,
953.7083239,0.330882458,,,
953.7068849,0.329785271,,,
953.705446,0.328688084,,,
953.7040071,0.327590897,,,
953.7025681,0.32649371,,,
953.7011292,0.325396523,,,
953.6996903,0.324299335,,,
953.6982513,0.323202148,,,
953.6968124,0.322104961,,,
953.6953735,0.321007774,,,
953.6939345,0.319910587,,,
953.6924956,0.3188134,,,
953.6910567,0.317716213,,,
953.6896177,0.316619026,,,
953.6881788,0.315521839,,,
953.6867399,0.314424652,,,
953.6853009,0.313327465,,,
953.683862,0.312230278,,,
953.6824231,0.311133091,,,
953.6809841,0.310035904,,,
953.6766673,0.306744343,,,
953.6752284,0.305647156,,,
953.6737895,0.304549969,,,
953.6723505,0.303452782,,,
953.6709116,0.302355595,,,
953.6694727,0.301258408,,,
953.6680337,0.300161221,,,
953.6665948,0.299064034,,,
953.6493276,0.285897789,,,
953.6478887,0.284800602,,,
953.6464497,0.283703415,,,
953.6450108,0.282606228,,,
953.6435719,0.281509041,,,
953.8548896,0.340752002,,,
953.8534506,0.339654815,,,
953.8520117,0.338557628,,,
953.8505728,0.337460441,,,
953.8491338,0.336363254,,,
953.8476949,0.335266067,,,
953.846256,0.33416888,,,
953.844817,0.333071693,,,
953.8433781,0.331974506,,,
953.8419392,0.330877319,,,
953.8405002,0.329780132,,,
953.8390613,0.328682945,,,
953.8376224,0.327585758,,,
953.8361834,0.326488571,,,
953.8347445,0.325391383,,,
953.8333056,0.324294196,,,
953.8318666,0.323197009,,,
953.8304277,0.322099822,,,
953.8289888,0.321002635,,,
953.8275498,0.319905448,,,
953.8261109,0.318808261,,,
953.824672,0.317711074,,,
953.823233,0.316613887,,,
953.8217941,0.3155167,,,
953.8074047,0.30454483,,,
953.8059658,0.303447643,,,
953.8045269,0.302350456,,,
953.8030879,0.301253269,,,
953.801649,0.300156082,,,
953.8002101,0.299058895,,,
953.7815039,0.284795463,,,
953.780065,0.283698276,,,
953.7786261,0.282601089,,,
953.9885048,0.340746863,,,
953.9870659,0.339649676,,,
953.985627,0.338552489,,,
953.984188,0.337455302,,,
953.9827491,0.336358115,,,
953.9813102,0.335260928,,,
953.9798712,0.334163741,,,
953.9784323,0.333066554,,,
953.9769934,0.331969367,,,
953.9755544,0.33087218,,,
953.9741155,0.329774993,,,
953.9726766,0.328677806,,,
953.9712376,0.327580618,,,
953.9697987,0.326483431,,,
953.9683598,0.325386244,,,
953.9669208,0.324289057,,,
953.9654819,0.32319187,,,
953.964043,0.322094683,,,
953.962604,0.320997496,,,
953.9611651,0.319900309,,,
953.9597262,0.318803122,,,
953.9582872,0.317705935,,,
953.9568483,0.316608748,,,
953.9381422,0.302345317,,,
953.9367032,0.30124813,,,
954.1221201,0.340741724,,,
954.1206812,0.339644537,,,
954.1192423,0.33854735,,,
954.1178033,0.337450163,,,
954.1163644,0.336352976,,,
954.1149255,0.335255789,,,
954.1134865,0.334158602,,,
954.1120476,0.333061415,,,
954.1106087,0.331964228,,,
954.1091697,0.330867041,,,
954.1077308,0.329769854,,,
954.1062919,0.328672666,,,
954.1048529,0.327575479,,,
954.103414,0.326478292,,,
954.1019751,0.325381105,,,
954.1005361,0.324283918,,,
954.0990972,0.323186731,,,
954.0976583,0.322089544,,,
954.0962193,0.320992357,,,
954.0947804,0.31989517,,,
954.0933415,0.318797983,,,
954.0919025,0.317700796,,,
954.0904636,0.316603609,,,
954.2557354,0.340736585,,,
954.2542965,0.339639398,,,
954.2528575,0.338542211,,,
954.2514186,0.337445024,,,
954.2499797,0.336347837,,,
954.2485407,0.33525065,,,
954.2471018,0.334153463,,,
954.2456629,0.333056276,,,
954.2442239,0.331959089,,,
954.242785,0.330861902,,,
954.2413461,0.329764714,,,
954.2399071,0.328667527,,,
954.2384682,0.32757034,,,
954.2370293,0.326473153,,,
954.2355903,0.325375966,,,
954.2341514,0.324278779,,,
954.2327125,0.323181592,,,
954.2312735,0.322084405,,,
954.2298346,0.320987218,,,
954.2283957,0.319890031,,,
954.2269567,0.318792844,,,
954.2255178,0.317695657,,,
954.2240789,0.31659847,,,
954.2226399,0.315501283,,,
954.221201,0.314404096,,,
954.3879118,0.339634259,,,
954.3864728,0.338537072,,,
954.3850339,0.337439885,,,
954.383595,0.336342698,,,
954.382156,0.335245511,,,
954.3807171,0.334148324,,,
954.3792782,0.333051137,,,
954.3778392,0.331953949,,,
954.3764003,0.330856762,,,
954.3749614,0.329759575,,,
954.3735224,0.328662388,,,
954.3720835,0.327565201,,,
954.3706446,0.326468014,,,
954.3692056,0.325370827,,,
954.3677667,0.32427364,,,
954.3663278,0.323176453,,,
954.3648888,0.322079266,,,
954.3634499,0.320982079,,,
954.362011,0.319884892,,,
954.360572,0.318787705,,,
954.3591331,0.317690518,,,
954.3576941,0.316593331,,,
954.3562552,0.315496144,,,
954.3548163,0.314398957,,,
954.3533773,0.31330177,,,
954.5200881,0.338531933,,,
954.5186492,0.337434746,,,
954.5172102,0.336337559,,,
954.5157713,0.335240372,,,
954.5143324,0.334143185,,,
954.5128934,0.333045997,,,
954.5114545,0.33194881,,,
954.5100156,0.330851623,,,
954.5085766,0.329754436,,,
954.5071377,0.328657249,,,
954.5056988,0.327560062,,,
954.5042598,0.326462875,,,
954.5028209,0.325365688,,,
954.501382,0.324268501,,,
954.499943,0.323171314,,,
954.4985041,0.322074127,,,
954.4970652,0.32097694,,,
954.4956262,0.319879753,,,
954.4941873,0.318782566,,,
954.4927484,0.317685379,,,
954.4913094,0.316588192,,,
954.4898705,0.315491005,,,
954.4884316,0.314393818,,,
954.4869926,0.313296631,,,
954.4855537,0.312199444,,,
954.4841148,0.311102257,,,
954.4826758,0.31000507,,,
954.6436309,0.330846484,,,
954.6421919,0.329749297,,,
954.640753,0.32865211,,,
954.6393141,0.327554923,,,
954.6378751,0.326457736,,,
954.6364362,0.325360549,,,
954.6349973,0.324263362,,,
954.6335583,0.323166175,,,
954.6321194,0.322068988,,,
954.6306805,0.320971801,,,
954.6292415,0.319874614,,,
954.6278026,0.318777427,,,
954.6263636,0.31768024,,,
954.6249247,0.316583053,,,
954.6234858,0.315485866,,,
954.6220468,0.314388679,,,
954.6206079,0.313291492,,,
954.619169,0.312194305,,,
954.61773,0.311097118,,,
954.6162911,0.309999931,,,
954.6148522,0.308902744,,,
954.6134132,0.307805557,,,
954.6119743,0.30670837,,,
954.7714904,0.326452597,,,
954.7700515,0.32535541,,,
954.7686125,0.324258223,,,
954.7671736,0.323161036,,,
954.7657347,0.322063849,,,
954.7642957,0.320966662,,,
954.7628568,0.319869475,,,
954.7614179,0.318772288,,,
954.7599789,0.317675101,,,
954.75854,0.316577914,,,
954.7571011,0.315480727,,,
954.7556621,0.31438354,,,
954.7542232,0.313286353,,,
954.7527843,0.312189166,,,
954.7513453,0.311091979,,,
954.7499064,0.309994792,,,
954.7484675,0.308897605,,,
954.7470285,0.307800418,,,
954.7455896,0.306703231,,,
954.7441507,0.305606043,,,
954.7427117,0.304508856,,,
954.9036668,0.325350271,,,
954.9022278,0.324253084,,,
954.9007889,0.323155897,,,
954.89935,0.32205871,,,
954.897911,0.320961523,,,
954.8964721,0.319864336,,,
954.8950331,0.318767149,,,
954.8935942,0.317669962,,,
954.8921553,0.316572775,,,
954.8907163,0.315475588,,,
954.8892774,0.314378401,,,
954.8878385,0.313281214,,,
954.8863995,0.312184027,,,
954.8849606,0.31108684,,,
954.8835217,0.309989653,,,
954.8820827,0.308892466,,,
954.8806438,0.307795278,,,
954.8792049,0.306698091,,,
954.8777659,0.305600904,,,
954.876327,0.304503717,,,
955.0344042,0.323150758,,,
955.0329652,0.322053571,,,
955.0315263,0.320956384,,,
955.0300874,0.319859197,,,
955.0286484,0.31876201,,,
955.0272095,0.317664823,,,
955.0257706,0.316567636,,,
955.0243316,0.315470449,,,
955.0228927,0.314373262,,,
955.0214538,0.313276075,,,
955.0200148,0.312178888,,,
955.0185759,0.311081701,,,
955.017137,0.309984514,,,
955.015698,0.308887326,,,
955.0142591,0.307790139,,,
955.0128202,0.306692952,,,
955.0113812,0.305595765,,,
955.0099423,0.304498578,,,
955.0085034,0.303401391,,,
955.0070644,0.302304204,,,
955.1622637,0.318756871,,,
955.1608248,0.317659684,,,
955.1593858,0.316562497,,,
955.1579469,0.31546531,,,
955.156508,0.314368123,,,
955.155069,0.313270936,,,
955.1536301,0.312173749,,,
955.1521912,0.311076562,,,
955.1507522,0.309979374,,,
955.1493133,0.308882187,,,
955.1478744,0.307785,,,
955.1464354,0.306687813,,,
955.1449965,0.305590626,,,
955.1435576,0.304493439,,,
955.1421186,0.303396252,,,
955.1406797,0.302299065,,,
955.2930011,0.316557358,,,
955.2915622,0.315460171,,,
955.2901233,0.314362984,,,
955.2886843,0.313265797,,,
955.2872454,0.312168609,,,
955.2858065,0.311071422,,,
955.2843675,0.309974235,,,
955.2829286,0.308877048,,,
955.2814897,0.307779861,,,
955.2800507,0.306682674,,,
955.2786118,0.305585487,,,
955.2771729,0.3044883,,,
955.2757339,0.303391113,,,
955.274295,0.302293926,,,
955.2728561,0.301196739,,,
955.4251775,0.315455032,,,
955.4237385,0.314357845,,,
955.4222996,0.313260657,,,
955.4208607,0.31216347,,,
955.4194217,0.311066283,,,
955.4179828,0.309969096,,,
955.4165439,0.308871909,,,
955.4151049,0.307774722,,,
955.413666,0.306677535,,,
955.4122271,0.305580348,,,
955.4107881,0.304483161,,,
955.4093492,0.303385974,,,
955.4079103,0.302288787,,,
955.4064713,0.3011916,,,
955.4050324,0.300094413,,,
955.553037,0.311061144,,,
955.5515981,0.309963957,,,
955.5501592,0.30886677,,,
955.5487202,0.307769583,,,
955.5472813,0.306672396,,,
955.5458424,0.305575209,,,
955.5444034,0.304478022,,,
955.5429645,0.303380835,,,
955.5415256,0.302283648,,,
955.5400866,0.301186461,,,
955.5386477,0.300089274,,,
955.5372088,0.298992087,,,
955.5357698,0.2978949,,,
955.6852134,0.309958818,,,
955.6837744,0.308861631,,,
955.6823355,0.307764444,,,
955.6808966,0.306667257,,,
955.6794576,0.30557007,,,
955.6780187,0.304472883,,,
955.6765798,0.303375696,,,
955.6751408,0.302278509,,,
955.6737019,0.301181322,,,
955.672263,0.300084135,,,
955.670824,0.298986948,,,
955.6693851,0.297889761,,,
955.6679462,0.296792574,,,
955.8159508,0.307759305,,,
955.8145119,0.306662118,,,
955.8130729,0.305564931,,,
955.811634,0.304467744,,,
955.8101951,0.303370557,,,
955.8087561,0.30227337,,,
955.8073172,0.301176183,,,
955.8058783,0.300078996,,,
955.8044393,0.298981809,,,
955.8030004,0.297884622,,,
955.8015615,0.296787435,,,
955.8001225,0.295690248,,,
955.9481271,0.306656979,,,
955.9466882,0.305559792,,,
955.9452493,0.304462605,,,
955.9438103,0.303365418,,,
955.9423714,0.302268231,,,
955.9409325,0.301171044,,,
955.9394935,0.300073857,,,
955.9380546,0.29897667,,,
955.9366157,0.297879483,,,
955.9351767,0.296782296,,,
955.9337378,0.295685109,,,
955.9322989,0.294587922,,,
956.0803035,0.305554653,,,
956.0788646,0.304457466,,,
956.0774256,0.303360279,,,
956.0759867,0.302263092,,,
956.0745478,0.301165905,,,
956.0731088,0.300068718,,,
956.0716699,0.298971531,,,
956.070231,0.297874344,,,
956.068792,0.296777157,,,
956.0673531,0.29567997,,,
956.0659142,0.294582783,,,
956.0644752,0.293485596,,,
956.2139188,0.305549514,,,
956.2124798,0.304452327,,,
956.2110409,0.30335514,,,
956.209602,0.302257953,,,
956.208163,0.301160766,,,
956.2067241,0.300063579,,,
956.2052852,0.298966392,,,
956.2038462,0.297869205,,,
956.2024073,0.296772018,,,
956.2009684,0.295674831,,,
956.1995294,0.294577644,,,
956.1980905,0.293480457,,,
956.1966516,0.292383269,,,
956.3446562,0.303350001,,,
956.3432173,0.302252814,,,
956.3417783,0.301155627,,,
956.3403394,0.30005844,,,
956.3389005,0.298961253,,,
956.3374615,0.297864066,,,
956.3360226,0.296766879,,,
956.3345837,0.295669692,,,
956.3331447,0.294572505,,,
956.3317058,0.293475317,,,
956.3302669,0.29237813,,,
956.3288279,0.291280943,,,
956.4768325,0.302247675,,,
956.4753936,0.301150488,,,
956.4739547,0.300053301,,,
956.4725157,0.298956114,,,
956.4710768,0.297858927,,,
956.4696379,0.29676174,,,
956.4681989,0.295664552,,,
956.46676,0.294567365,,,
956.4653211,0.293470178,,,
956.4638821,0.292372991,,,
956.4624432,0.291275804,,,
956.6090089,0.301145349,,,
956.60757,0.300048162,,,
956.606131,0.298950975,,,
956.6046921,0.297853788,,,
956.6032532,0.2967566,,,
956.6018142,0.295659413,,,
956.6003753,0.294562226,,,
956.5989364,0.293465039,,,
956.5974974,0.292367852,,,
956.5960585,0.291270665,,,
956.7411852,0.300043023,,,
956.7397463,0.298945836,,,
956.7383074,0.297848648,,,
